timestamp,provider,model,duration_ms,ttft_ms,status,stop_reason,input_tokens,output_tokens,total_tokens,cost_usd,is_streaming,has_tools,has_thinking,preview_text
2026-05-03T07:58:05.056327,anthropic,claude-3-5-haiku-20241022,168.3804988861084,,success,,0,0,0,,False,False,False,quota
2026-05-03T07:58:15.999378,anthropic,claude-opus-4-1-20250805,6993.619203567505,1883.8520050048828,success,tool_use,2,270,272,0.04879275,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T07:58:44.050594,anthropic,claude-opus-4-1-20250805,28000.791549682617,1324.1548538208008,success,tool_use,5,1635,1640,0.15067575,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T07:59:07.592778,anthropic,claude-opus-4-1-20250805,23504.834175109863,1349.1005897521973,success,tool_use,6,1583,1589,0.172779,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T07:59:33.361467,anthropic,claude-opus-4-1-20250805,25727.84972190857,1661.3729000091553,success,tool_use,6,1749,1755,0.18738975,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T07:59:33.589615,anthropic,claude-3-5-haiku-20241022,122.67231941223145,121.22058868408203,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T07:59:33.611660,anthropic,claude-3-5-haiku-20241022,205.60097694396973,204.67734336853027,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T07:59:58.350148,anthropic,claude-opus-4-1-20250805,24695.749044418335,1546.0898876190186,success,tool_use,6,1575,1581,0.18152175,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:01.334756,anthropic,claude-opus-4-1-20250805,2948.5583305358887,2233.3927154541016,success,tool_use,6,91,97,0.06833475,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:23.360945,anthropic,claude-opus-4-1-20250805,21994.44031715393,1510.993480682373,success,tool_use,6,1425,1431,0.14528175,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:23.638334,anthropic,claude-3-5-haiku-20241022,158.280611038208,157.07778930664062,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T08:00:23.648695,anthropic,claude-3-5-haiku-20241022,173.31385612487793,172.01781272888184,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T08:00:27.746056,anthropic,claude-opus-4-1-20250805,4058.918237686157,1587.949514389038,success,tool_use,6,122,128,0.070314,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:28.003911,anthropic,claude-3-5-haiku-20241022,177.8545379638672,176.4240264892578,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T08:00:28.005339,anthropic,claude-3-5-haiku-20241022,175.4908561706543,173.1553077697754,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T08:00:31.070267,anthropic,claude-opus-4-1-20250805,3025.4597663879395,1531.7456722259521,success,tool_use,6,95,101,0.04768575,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:31.417353,anthropic,claude-3-5-haiku-20241022,336.5204334259033,335.5531692504883,success,,0,0,0,,True,False,False,"<policy_spec>
# Claude Code Code Bash command prefix detection

This document defines risk levels for actions that the Claude Code agent may take. This classification system is part of a broader safet"
2026-05-03T08:00:38.039942,anthropic,claude-opus-4-1-20250805,6589.505195617676,1299.234390258789,success,tool_use,6,233,239,0.05617875,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:40.532945,anthropic,claude-opus-4-1-20250805,2465.4881954193115,1442.7027702331543,success,tool_use,5,81,86,0.047886,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:40.728803,anthropic,claude-3-5-haiku-20241022,168.23101043701172,167.18149185180664,success,,0,0,0,,True,False,False,"Command: pwd
Output: /work

"
2026-05-03T08:00:43.336962,anthropic,claude-opus-4-1-20250805,2680.48095703125,2640.434980392456,success,tool_use,5,74,79,0.0443625,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:00:43.538247,anthropic,claude-3-5-haiku-20241022,177.46925354003906,176.50175094604492,success,,0,0,0,,True,False,False,"Command: ls -la
Output: total 4
drwxr-xr-x 3 runner runner   96 May  3 00:08 .
drwxr-xr-x 1 root   root   4096 May  3 07:58 ..
-rw-r--r-- 1 runner runner    0 May  3 00:08 .gitkeep

"
2026-05-03T08:01:11.561843,anthropic,claude-opus-4-1-20250805,28176.883459091187,1652.0299911499023,success,tool_use,5,1524,1529,0.1547535,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:01:19.243657,anthropic,claude-opus-4-1-20250805,7593.195199966431,1652.9643535614014,success,tool_use,6,250,256,0.08556075,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:01:31.429294,anthropic,claude-opus-4-1-20250805,12152.04381942749,1599.6770858764648,success,tool_use,5,547,552,0.08631825,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
2026-05-03T08:01:33.220991,anthropic,claude-opus-4-1-20250805,1759.2308521270752,1682.218074798584,success,end_turn,5,2,7,0.05143275,True,True,False,"<system-reminder>
As you answer the user's questions, you can use the following context:
# important-instruction-reminders
Do what has been asked; nothing more, nothing less.
NEVER create files unless"
